DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2016,13.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2017,12.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2018,12.4,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2019,12.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2020,17.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2021,16.5,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2022,12.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2023,14.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Sweden,2024,15.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2014,8.5,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2015,7.4,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2016,7.4,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2017,5.6,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2018,6.5,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2019,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2020,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2021,10.7,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2022,10.4,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2023,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovenia,2024,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2014,30.8,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2015,20.7,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2016,23.8,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2017,15.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2018,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2019,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2020,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2021,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2022,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2023,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Slovakia,2024,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2014,19.0,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2015,21.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2016,23.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2017,23.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2018,23.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2019,28.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2020,27.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2021,23.4,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2022,19.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2023,18.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,Türkiye,2024,17.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,United Kingdom,2014,10.6,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,United Kingdom,2015,9.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,United Kingdom,2016,8.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,United Kingdom,2017,8.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,United Kingdom,2018,7.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - general,United Kingdom,2019,8.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2014,8.3,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2015,8.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2016,8.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2017,6.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2018,7.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2019,5.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2020,8.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2021,7.8,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2022,6.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2023,7.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Austria,2024,8.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2014,19.4,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2015,16.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2016,16.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2017,15.3,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2018,12.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2019,10.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2020,13.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2021,15.6,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2022,12.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2023,13.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Belgium,2024,14.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2014,16.7,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2015,16.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2016,12.2,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2017,10.7,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2018,9.2,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2019,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2020,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2021,11.8,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2022,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2023,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Bulgaria,2024,10.8,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2014,7.9,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2015,8.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2016,6.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2017,6.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2018,5.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2019,5.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2020,7.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2021,7.5,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2022,4.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2023,5.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Switzerland,2024,4.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Cyprus,2014,34.7,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Cyprus,2015,23.2,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Cyprus,2016,21.7,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4) - vocational,Cyprus,2017,24.8,u,
